Nom du produit,Marque,Résolution écran,Référence,Taille écran,Prix,Site web,Catégorie
"LG 32GR93U-B, 80 cm (31.5""), 3840 x 2160 pixels, 4K Ultra HD, LCD, 1 ms, Noir",LG,3840 x 2160,32GR93U-B,32 Inch,599,bol.com,MONITEUR
"Dahua Technology LM24-B200S, 60,5 cm (23.8""), 1920 x 1080 pixels, Full HD, LED, 6,5 ms, Noir",Dahua,1920 x 1080,DHI-LM24-B200S,24 Inch,99,bol.com,MONITEUR
"Odyssey OLED G9 49"" G95SC - Silver - DQHD - Écran PC Gaming",Samsung,5120 x 1440,LS49CG954SUXEN,49 Inch,949,bol.com,MONITEUR
ASUS ROG Strix Gaming,ASUS,2560 x 1440,90LM0AH0-B01A70,27 Inch,723,bol.com,MONITEUR
"E3 Tri-screen - Moniteur portable - Triple écran - Écran - Moniteurs - Housse de protection - Modèle 1 câble - Windows/MacOS - 2x 15 pouces Full HD - Écran ordinateur portable : 13"" - 17,3""",E3MAX,1920 x 1080,x,15 Inch,349,bol.com,MONITEUR
AOC 27G4X 180 Hz FHD 1 ms avec HDR10,AOC,1920 x 1080,27G4X,27 Inch,169,bol.com,MONITEUR
Samsung Oyssey G7 LS27DG702EUXEN - Moniteur IPS 4K - 144 Hz - 27 pouces,Samsung,3840 x 2160,LS27DG702EUXEN,27 Inch,491,bol.com,MONITEUR
Écran Portable 14 Pouces Full HD USB-C - Inclut une Housse de Transport - Plug and Play - Moniteur Portable - Écran Portable - Moniteur Portable pour Ordinateur Portable - Écran Portable pour Ordinateur Portable - Écran Portable - Moniteur USB,Office Goods Online,1920 x 1080,6151013499405,14 Inch,189,bol.com,MONITEUR
"AOC G2 24G2ZE/BK LED display 60,5 cm (23.8"") 1920 x 1080 pixels Full HD Noir, Rouge",AOC,1920 x 1080,24G2ZE/BK,24 Inch,178,bol.com,MONITEUR
"Moniteur Samsung ViewFinity S65TC - 34"" - Zwart - 3440x1440 - Courbé",Samsung,3440 x 1440,LS34C650TAUXEN,34 Inch,479,bol.com,MONITEUR
"Lenovo D24-40 60,5 cm (23.8"") 1920 x 1080 pixels Full HD LED Noir",Lenovo,1920 x 1080,67A2KAC6EU,23.8 Inch,86,bol.com,MONITEUR
Samsung Odyssey G3 G30D - Moniteur de Gaming Full HD - 180hz - 27 pouces,Samsung,1920 x 1080,LS27DG302EUXEN,27 Inch,156,bol.com,MONITEUR
"Screen size (inch) 23.8, Panel resolution 2560x1440, Refresh rate 165 Hz, Response time MPRT 1 ms, Panel type IPS, HDMI HDMI 2.0 x 1, Display Port DisplayPort 1.2 x 1, Sync technology (VRR) G-SYNC Compatible + Adaptive Sync",AOC,2560 x 1440,Q24G2A/BK,24 Inch,199,bol.com,MONITEUR
Écran gamer QHD 165 Hz OMEN 27 pouces - OMEN 27q,HP,2560 x 1440,780H4AA#ABB,27 Inch,219,bol.com,MONITEUR
Iiyama LED _ _,Iiyama,1920 x 1080,XUB2492HSU-B6,24 Inch,,bol.com,MONITEUR
"Samsung Odyssey S32BG650EU 81,3 cm (32"") 2560 x 1440 pixels Quad HD LED Noir",Samsung,2560 x 1440,LS32BG650EUXEN,32 Inch,469,bol.com,MONITEUR
"LG UltraGear 32GS75Q-B - Moniteur de Gaming - 31,5"" - IPS - 2560 x 1440 pixels - Quad HD - 180 Hz",LG,2560 x 1440,32GS75Q-B.AEU,32 Inch,,bol.com,MONITEUR
Monitor 27E1N1600AE Moniteur Quad HD,Philips,2560 x 1440,27E1N1600AE/00,27 Inch,219,bol.com,MONITEUR
"LG 34WP550, 86,4 cm (34""), 2560 x 1080 pixels, Full HD Ultra large, LED, 5 ms, Noir",LG,2560 x 1080,34WP550-B.BEU,34 Inch,237,bol.com,MONITEUR
Moniteur de Gaming RAIDER Pro - FreeSync/G-Sync - 240Hz - Courbé - 27 pouces,Raider,1920 x 1080,8720955460101,27 Inch,169,bol.com,MONITEUR
LG 27UP850K - Moniteur IPS 4K - Convient pour Apple Macbook - USB-C 90w - 27 pouces,LG,3840 x 2160,27UP850K,27 Inch,349,bol.com,MONITEUR
"HoriVue - Moniteur portable - Triple écran - Portable - Écran portable pour ordinateur portable - Comprend une housse de protection - Écran d'ordinateur portable : 14"" - 16"" - 13,3 pouces - Full HD - 1,36 Kg",Sans marque,1920 x 1080,0,13.3 Inch,289,bol.com,MONITEUR
iiyama ProLite XUB2793HS-B7 - 27 pouces - Full HD - IPS - réglable en hauteur,Iiyama,1920 x 1080,XUB2793HS-B7,27 Inch,149,bol.com,MONITEUR
"iiyama G-MASTER G2766HSU-B1 LED display 68,6 cm (27"") 1920 x 1080 pixels Full HD Noir",Iiyama,1920 x 1080,G2766HSU-B1,27 Inch,169,bol.com,MONITEUR
Gaming Monitor 27M2N3200S Full HD gaming monitor,Philips,1920 x 1080,27M2N3200S/00,27 Inch,129,bol.com,MONITEUR
Moniteur BenQ Full HD GW2790 - 100 Hz - IPS - 1920x1080p - EyeCare - 27 pouces,BenQ,1920 x 1080,9H.LLTLJ.LBE,27 Inch,109,bol.com,MONITEUR
"iiyama G-MASTER GCB3280QSU-B1, 80 cm (31.5""), 2560 x 1440 pixels, LED, 0,2 ms, Noir",Iiyama,2560 x 1440,GCB3280QSU-B1,32 Inch,239,bol.com,MONITEUR
"AOC V5 CU34V5CW 86,4 cm (34"") 3440 x 1440 pixels Wide Quad HD LED Noir",AOC,3440 x 1440,CU34V5CW/BK,34 Inch,337,bol.com,MONITEUR
"Philips E Line 275E2FAE/00 écran plat de PC 68,6 cm (27"") 2560 x 1440 pixels 4K Ultra HD LED Noir",Philips,2560 x 1440,275E2FAE/00,27 Inch,179,bol.com,MONITEUR
RAIDER 34 pouces Ultra Wide Gaming Monitor - 165HZ - 34 pouces - WQHD (3440x1440) - CURVED - 1 ms - FreeSync/G-Sync - Zwart,Raider,3440 x 1440,8720648508936,34 Inch,249,bol.com,MONITEUR
GAME HERO® 40 pouces Ultra-Wide Quad HD Monitor -144 Hz,Game Hero,3440 x 1440,LC-M40-UWQHD-144,40 Inch,499,bol.com,MONITEUR
"Odyssey G9 49"" G95C - Noir - WQHD - Écran PC Gaming",Samsung,5120 x 1440,LS49CG954EUXEN,49 Inch,938,bol.com,MONITEUR
"AOC CQ27G2S/BK, 68,6 cm (27""), 2560 x 1440 pixels, Quad HD, 4 ms, Noir, Rouge",AOC,2560 x 1440,CQ27G2S,27 Inch,227,bol.com,MONITEUR
"Philips 27E1N1800A/00 écran d'ordinateur 68 cm (27"") 3840 x 2160 pixels 4K Ultra HD LED Zwart",Philips,3840 x 2160,27E1N1800A/00,27 Inch,189,bol.com,MONITEUR
Samsung S60UD,Samsung,2560 x 1440,LS27D600UAUXEN,27 Inch,242,bol.com,MONITEUR
iiyama G- Master G2245HSU-B2 Black Hawk - 22 pouces - Full HD - IPS - 100 Hz,Iiyama,1920 x 1080,G2245HSU-B2,21.5 Inch,89,bol.com,MONITEUR
"ASUS TUF Gaming VG27AQ 68,6 cm (27"") 2560 x 1440 pixels Quad HD LED Noir",ASUS,2560 x 1440,90LM0500-B01370,27 Inch,266,bol.com,MONITEUR
"K&G Portable Monitor Pro 2024 - Full HD - Tri-écran 15,6"" / 18,1"" - Extension d'écran pour ordinateur portable - Étui de protection et Câbles inclus - Grijs",K&G Goods,1920 x 1080,S9,15.6 Inch,369,bol.com,MONITEUR
"Moniteur portable de table Arzopa S1 - Full HD - 15,6 pouces - USB-C - Bookcase incluse",Arzopa,1920 x 1080,S1 Table,15.6 Inch,128,bol.com,MONITEUR
"Samsung Odyssey LS25BG400EUXEN écran plat de PC 63,5 cm (25"") 1920 x 1080 pixels Full HD IPS Noir",Samsung,1920 x 1080,LS25BG400EUXEN,24.5 Inch,164,bol.com,MONITEUR
"Moniteur LED TuTu F2145M 22 pouces Full HD 75 Hz HDMI, VGA, sortie Audio avec câble HDMI",Tutu,1980 x 1080,F2145M,22 Inch,74,bol.com,MONITEUR
"ASUS TUF Gaming VG34VQ3B, 86,4 cm (34""), 3440 x 1440 pixels, UltraWide Quad HD, LED, 1 ms, Zwart",ASUS,3440 x 1440,90LM0AA0-B01170,34 Inch,359,bol.com,MONITEUR
"Screen size (inch) 27, Panel resolution 2560x1440, Refresh rate 180 Hz, Response time MPRT 0.5 ms, Panel type IPS, HDMI HDMI 2.0 x 2, Display Port DisplayPort 1.4 x 1, D-SUB (VGA) 0x, DVI 0x, Sync technology (VRR) Adaptive Sync",AOC,2560 x 1440,Q27G4X,27 Inch,219,bol.com,MONITEUR
"Screen size (inch) 27, Panel resolution 3840x2160, Refresh rate 160 Hz, Response time MPRT 1 ms, Panel type IPS, HDMI HDMI 2.1 x 2, Display Port DisplayPort 1.4 x 2, Sync technology (VRR) G-SYNC Compatible + Adaptive Sync",AOC,3840 x 2160,U27G3X/BK,27 Inch,379,bol.com,MONITEUR
"43"", 16:9, 400 cd/㎡, 3.840 x 2.160, 1ms(MPRT), 960.8 x 635.0 x 254.1mm, 11.7kg",Samsung,3840 x 2160,LS43CG700NUXEN,43 Inch,648,bol.com,MONITEUR
"iiyama G-MASTER GB2590HSU-B5, 62,2 cm (24.5""), 1920 x 1080 pixels, Full HD, LCD, 0,4 ms, Noir",Iiyama,1920 x 1080,GB2590HSU-B5,24.5 Inch,199,bol.com,MONITEUR
"MSI MAG 275CQRX écran d'ordinateur 68 cm (27"") 2560 x 1440 pixels Wide Quad HD Zwart",MSI,2560 x 1440,MAG 275CQRXF,27 Inch,429,bol.com,MONITEUR
"Philips P Line 346P1CRH/00 LED display 86,4 cm (34"") 3440 x 1440 pixels UltraWide Quad HD Noir",Philips,3440 x 1440,346P1CRH/00,34 Inch,499,bol.com,MONITEUR
"LG Smart Monitor 32SQ700S-W.AEU - Moniteur LCD - 31,5 pouces - 3840 x 2160 (Ultra HD 4K) - WebOS - Dalle VA - 250 cdm² - 3000:1 - HDR10 - 5 ms - 2x HDMI - Télécommande",LG,3840 x 2160,32SQ700S-W.AEU,32 Inch,299,bol.com,MONITEUR
Acer Nitro XV240YM3BMIIPRX,Acer,1920 x 1080,UM.QX0EE.306,23.8 Inch,129,bol.com,MONITEUR
"LG 34WQ75C-B, 86,4 cm (34""), 3440 x 1440 pixels, Quad HD, LCD, 5 ms, Noir",LG,3440 x 1440,34WQ75CP-B.AEU,34 Inch,449,bol.com,MONITEUR
"Philips Momentum 32M1N5800A/00 écran plat de PC 80 cm (31.5"") 3840 x 2160 pixels 4K Ultra HD LCD Noir",Philips,3840 x 2160,32M1N5800A/00,32 Inch,496,bol.com,MONITEUR
Écran USB-C QHD HP E27u G5,HP,2560 x 1440,6N4D3AA#ABB,27 Inch,281,bol.com,MONITEUR
LG 27GS60QX-B,LG,2560 x 1440,27GS60QX-B,27 Inch,153,bol.com,MONITEUR
GAME HERO® 27 pouces Moniteur de Gaming incurvé Full HD - 165 Hz - Écran large 16:9,Game Hero,1920 x 1080,6019941481421,27 Inch,167,bol.com,MONITEUR
"HP E34m G4 86,4 cm (34"") 3440 x 1440 pixels Wide Quad HD Noir",HP,3440 x 1440,40Z26AA#ABB,34 Inch,493,bol.com,MONITEUR
"Samsung Écran PC Professionnel Série T45F 27""",Samsung,1920 x 1080,LF27T450FQRXEN,27 Inch,127,bol.com,MONITEUR
"Moniteur de Gaming RAIDER Pro - 27 pouces, 165 Hz, incurvé, VA, 4 ms - Zwart",Raider,1920 x 1080,8719327336830,27 Inch,149,bol.com,MONITEUR
"Farfi - Écran Extra pour ordinateur portable 11,6 pouces - Plug & Play - Moniteur portable - Écran portable pour ordinateur portable - Souris sans fil gratuite",Lanu,1366 x 768,11.6,11.6 Inch,159,bol.com,MONITEUR
Sony INZONE M10S – 27 pouces - OLED QHD – 480Hz - Moniteur Gaming,Sony,2560 x 1440,SDM27Q10SB.CEI,27 Inch,970,bol.com,MONITEUR
"Arzopa G1 Game - Moniteur de Gaming portable - Béquille intégrée - 144 Hz - 16,1 pouces",Arzopa,1920 x 1080,A1 Game,16 Inch,180,bol.com,MONITEUR
"K&G Portable Monitor Pro 2024 - Full HD - 14"" / 17,3"" - Tri-Screen - Extension d'écran pour ordinateur portable - Étui de protection et Câbles inclus - Grijs",K&G Goods,1920 x 1080,S16,14 Inch,349,bol.com,MONITEUR
"ASUS ProArt PA278CGV, 68,6 cm (27""), 2560 x 1440 pixels, Quad HD, LCD, 5 ms, Noir",ASUS,2560 x 1440,90LM05L1-B04370,27 Inch,359,bol.com,MONITEUR
"Moniteur grand écran Medion Akoya P52218 (MD 20150) - 54,6 cm (22'') - Écran Full HD- HDMI et sans bordure",MEDION,1920 x 1080,MD20150,22 Inch,79,bol.com,MONITEUR
"Lenovo L24i-4A Écran LED 60,5 cm (23.8"") 1920 x 1080 pixels Full HD Grijs",Lenovo,1920 x 1080,67BCKAC6EU,24 Inch,89,bol.com,MONITEUR
Curved Gaming Monitor 34M1C5500VA Moniteurs gaming WQHD,Philips,3440 x 1440,34M1C5500VA/00,34 Inch,314,bol.com,MONITEUR
322E1C Moniteur LCD incurvé Full HD,Philips,1920 x 1080,322E1C/00,32 Inch,179,bol.com,MONITEUR
iiyama G- Master G2470HS-B1 Red Eagle - 24 pouces - Full HD - IPS - 180 Hz,Iiyama,1920 x 1080,G2470HS-B1,23.8 Inch,119,bol.com,MONITEUR
"Alienware AW2724HF, 68,6 cm (27""), 1920 x 1080 pixels, Full HD, LCD, Noir",Dell,1920 x 1080,GAME-AW2724HF,27 Inch,379,bol.com,MONITEUR
"Samsung LS24C360EAUXEN, 61 cm (24""), 1920 x 1080 pixels, Full HD, LED, 4 ms, Noir",Samsung,1920 x 1080,LS24C360EAUXEN,24 Inch,107,bol.com,MONITEUR
MP Portable Monitor V1 - TRI-Screen - Dual moniteur portable - Écran Extra - 14 pouces - Moniteur - Écran - Étui de protection inclus,MP My Panny,1920 x 1080,MP03,14 Inch,269,bol.com,MONITEUR
"Shop Universe Arzopa Moniteur portable 15,6'' FHD 1080P IPS USB-C Mini-HDMI Deuxième écran externe pour Mac Ordinateur portable PC android Switch Xbox PS4/5",Arzopa,1920 x 1080,A1,15.6 Inch,165,bol.com,MONITEUR
"21.5"", 54.6cm, IPS, 250 cd/m², 1920 x 1080, 0.4ms, 80M:1, 30 - 115kHz, 489.5 x 336.5 (486.5) x 109.5mm, 4.5kg",Iiyama,1920 x 1080,XUB2292HSU-W6,21.5 Inch,139,bol.com,MONITEUR
"iiyama ProLite 27"" FHD IPS HDMI USB, 68,6 cm (27"")",Iiyama,1920 x 1080,XUB2763HSU-B1,27 Inch,169,bol.com,MONITEUR
Dahua LM27-E230C - Moniteur Gaming incurvé Full HD VA - 27 pouces - 165hz - 1ms,Dahua,1920 x 1080,DHI-LM27-E230C,27 Inch,169,bol.com,MONITEUR
"Moniteur de jeu 27"" RAIDER 4K IPS",Raider,3840 x 2160,8719327336878,27 Inch,209,bol.com,MONITEUR
MSI PRO MP271A E2 - Moniteur Full HD - 120hz - 27 pouces,MSI,1920 x 1080,PRO MP271A E2,27 Inch,124,bol.com,MONITEUR
"AOC V5 CU34V5C 86,4 cm (34"") 3440 x 1440 pixels Wide Quad HD LED Noir",AOC,3440 x 1440,CU34V5C/BK,34 Inch,314,bol.com,MONITEUR
Monitor 27E1N1300A Écran LCD Full HD,Philips,1920 x 1080,27E1N1300A/00,27 Inch,145,bol.com,MONITEUR
"LG 27GP950-B 68,6 cm (27"") 3840 x 2160 pixels 4K Ultra HD LED Noir",LG,3840 x 2160,27GP95RP,27 Inch,565,bol.com,MONITEUR
"Moniteur portable - Moniteur - Écran - Vacances - Voyage - 10,1 pouces - 1024x600 - Moniteur portable - Zwart - Écran portable",Sans marque,1024 x 768,00,10.1 Inch,86,bol.com,MONITEUR
"Alienware AW3225QF, 81,3 cm (32""), 3840 x 2160 pixels, 4K Ultra HD, QDOLED, 0,03 ms, Noir, Blanc",Dell,3840 x 2160,GAME-AW3225QF,32 Inch,1058,bol.com,MONITEUR
"124.5cm (49"") DQHD 5120 x 1440, 32:9, 250cd/m², 1.07B, 178°/178°, 1500000:1",MSI,5120 x 1440,MPG 491CQP QD-OLED,49 Inch,1099,bol.com,MONITEUR
Moniteur incurvé QHD VA GAME HERO® 27 pouces - Moniteur de Gaming - Moniteur 180 Hz - 1 ms,Game Hero,2560 x 1440,4262443280876,27 Inch,229,bol.com,MONITEUR
"Moniteur LCD V-line, 27"" (68,6 cm)",Philips,1920 x 1080,271V8LAB/00,27 Inch,99,bol.com,MONITEUR
Iiyama LED _ _,Iiyama,1920 x 1080,XU2793HS-B6,27 Inch,122,bol.com,MONITEUR
ASUS ROG Swift PG34WCDM - Moniteur de Gaming OLED incurvé 4K 240 Hz - 34 pouces,ASUS,3440 x 1440,90LM09L0-B01A70,34 Inch,1081,bol.com,MONITEUR
"Moniteur BenQ GW2491 24"" - Écran IPS - 1080p - FHD - 100 Hz - Eye-Care - 1080x1920 - Low Blue Light Plus",BenQ,1920 x 1080,9H.LNELJ.LBE,23.8 Inch,79,bol.com,MONITEUR
"K&G Portable Monitor Ultra 14"" - Extension d'écran pour ordinateur portable - Moniteur portable - Étui de protection et Câbles inclus - Full HD",K&G Goods,1920 x 1200,S7,14 Inch,289,bol.com,MONITEUR
"Moniteur de Gaming incurvé RAIDER, 27 pouces, 75 Hz, VA, 4 ms, 16:9 Full HD (1920 x 1080), FreeSync/G-Sync - Zwart avec RVB",Raider,1920 x 1080,8719327336823,27 Inch,119,bol.com,MONITEUR
"43"", 4K UHD (3840 x 2160), 60 Hz, 300 cd/m2, 5000:1, 1 ms, Smart TV, Samsung TV Plus, G/G",Samsung,3840 x 2160,LS43DM702UUXEN,43 Inch,461,bol.com,MONITEUR
MSI MAG 274UPF E2 - Moniteur de Gaming 4K UHD - 160 Hz - 27 pouces - Rapid IPS - USB-C,MSI,3840 x 2160,MAG 274UPF E2,27 Inch,397,bol.com,MONITEUR
ASUS TUF Gaming VG249QL3A - Full HD - 180 Hz - IPS - 24 pouces,ASUS,1920 x 1080,90LM09G0-B01170,24 Inch,160,bol.com,MONITEUR
"Philips 5000 series 24E1N5300HE/00 écran plat de PC 60,5 cm (23.8"") 1920 x 1080 pixels Full HD LCD Noir",Philips,1920 x 1080,24E1N5300HE,24 Inch,166,bol.com,MONITEUR
"Living Goods - Moniteur portable - Moniteur d'écran Extra - Écran d'ordinateur portable - Full HD - Comprenant 4 Câbles et support de moniteur - 1366X768 - 11,6 pouces",Sans marque,1366 x 768,Informatie volgt,11.6 Inch,97,bol.com,MONITEUR
Samsung S49C950UAU,Samsung,5120 x 1440,LS49C950UAUXEN,49 Inch,1017,bol.com,MONITEUR
"ASUS TUF Gaming VG249QM1A 60,5 cm (23.8"") 1920 x 1080 pixels Full HD Noir",ASUS,1920 x 1080,90LM06J0-B02370,24 Inch,226,bol.com,MONITEUR
Business Monitor 345B1C Écran LCD UltraWide incurvé,Philips,3440 x 1440,345B1C/00,34 Inch,375,bol.com,MONITEUR
Business Monitor 40B1U5600 Moniteur LCD UltraWide avec USB-C,Philips Monitors,3440 x 1440,40B1U5600/00,40 Inch,487,bol.com,MONITEUR
"Moniteur de Gaming Horivue 144 Hz - Moniteur portable - Écran sans fil 16,1 pouces - Plug & Play - Écran IPS - USB-C",Sans marque,1920 x 1080,1,16.1 Inch,164,bol.com,MONITEUR
"Samsung C27RG54FQR 68,6 cm (27"") 1920 x 1080 pixels Full HD LED Bleu, Gris",Samsung,1920 x 1080,LC27RG54FQRXZG,27 Inch,199,bol.com,MONITEUR
AOC G2 C27G2Z3/ BK - Moniteur Gaming Incurvé Full HD - 280hz - 0.5ms - 27 pouces,AOC,1920 x 1080,C27G2Z3/BK,27 Inch,169,bol.com,MONITEUR
"LG 24BA450-B - 24"" - 1920 x 1080 Full HD (1080p) @ 100 Hz - IPS - 250 cdm² - 1300:1 - 5 ms - HDMI, VGA, DisplayPort - haut-parleurs",LG,1920 x 1080,24BA450-B,23.8 Inch,124,bol.com,MONITEUR
"Moniteur portable MP - TRI-Screen - Dual moniteur portable - Nouveau modèle - Écrans - Moniteurs - Écran - Moniteur - 13,3"" - 1920x1080P - 60 HZ - HDMI - USB-C - WINDOWS - AMAC - ANDROID - Écran d'ordinateur portable : 13"" 16"" - Zwart",MP My Panny,1920 x 1080,MP01,14 Inch,289,bol.com,MONITEUR
"LG 27UP650-W 68,6 cm (27"") 3840 x 2160 pixels 4K Ultra HD LCD Argent",LG,3840 x 2160,27UP650,27 Inch,276,bol.com,MONITEUR
346B1C Moniteur LCD UltraWide incurvé avec USB-C,Philips,3440 x 1440,346B1C/00,34 Inch,432,bol.com,MONITEUR
"HP E24mv G4 60,5 cm (23.8"") 1920 x 1080 pixels Full HD Noir, Argent",HP,1920 x 1080,169L0AA#ABB,24 Inch,215,bol.com,MONITEUR
"Philips Evnia 27M2N3201A/00 Écran LED 68 cm (27"") 1920 x 1080 pixels Full HD LCD Wit",Philips,1920 x 1080,27M2N3201A/00,27 Inch,149,bol.com,MONITEUR
Business Monitor 16B1P3302D Moniteur portable,Philips,1920 x 1080,16B1P3302D/00,15.6 Inch,189,bol.com,MONITEUR
"Samsung Odyssey G6 LS27DG612SUXEN - QHD - OLED - 0,03 ms - 240Hz - 27 pouces",Samsung,2560 x 1440,LS27DG612SUXEN,27 Inch,599,bol.com,MONITEUR
ASUS 68 HD,ASUS,2560 x 1440,90LM09Y1-B01370,27 Inch,429,bol.com,MONITEUR
"Philips Evnia 24M2N3200S - Moniteur de Gaming Full HD Fast IPS - 180hz - 0,5 ms - Enceintes - 24 pouces",Philips,1920 x 1080,24M2N3200S/00,24 Inch,119,bol.com,MONITEUR
"27"", 68.5cm, IPS, 2560 x 1440, 16:9, 250 cd/m², 1300:1, 30 - 151kHz, 611.5 x 555.5 x 214mm, 691 x 142 x 447mm, 5.5kg, 7.2kg",Iiyama,2560 x 1440,GB2745QSU-B1,27 Inch,189,bol.com,MONITEUR
BenQ - Moniteur Gaming EX240N - 1 ms - 165 Hz - Eye Care - 24 pouces,BenQ,1920 x 1080,9H.LL6LB.QBE,24 Inch,119,bol.com,MONITEUR
LG Ultragear 24GS50F-B - Moniteur de Gaming Full HD - 180 Hz - 24 pouces,LG,1980 x 1080,24GS50F-B.AEUQ,24 Inch,118,bol.com,MONITEUR
"Samsung Odyssey G7 32'' 81,3 cm (32"") 3840 x 2160 pixels 4K Ultra HD LED Noir",Samsung,3840 x 2160,526472190,32 Inch,550,bol.com,MONITEUR
BenQ - Moniteur Gaming EX2710Q - 2560x1440 - 165Hz - IPS - 27 pouces,BenQ,2560 x 1440,9H.LK4LA.TBE,27 Inch,259,bol.com,MONITEUR
Gaming Monitor 49M2C8900L Moniteur gaming QD OLED,Philips,5120 x 1440,49M2C8900L/00,49 Inch,999,bol.com,MONITEUR
Samsung Smart M8 LS32DM801UUXEN - Moniteur Smart 4K - Apple AirPlay - Tizen - Wi-Fi - 32 pouces,Samsung,3860 x 2160,LS32DM801UUXEN,32 Inch,571,bol.com,MONITEUR
"Moniteur de jeu portable IPS - Écran 15,6 pouces - HDMI & USB-C - Full HD - Pora&Co - Écran d'ordinateur - Moniteur portable",Pora&co,1920 x 1020,12345ASDF,15.6 Inch,111,bol.com,MONITEUR
"iiyama XUB2492HSU-W6, 60,5 cm (23.8""), 1920 x 1080 pixels, Full HD, LED, 0,4 ms, Blanc",Iiyama,1920 x 1080,XUB2492HSU-W6,24 Inch,149,bol.com,MONITEUR
"Moniteurs de Gaming TITAN ARMY C32C1S avec écran 32 pouces, résolution 2K, taux de rafraîchissement élevé de 240 Hz",TITAN ARMY,2560 x 1440,TITAN ARMY-C32C1S,32 Inch,292,bol.com,MONITEUR
"LG 34WN750-B LED display 86,4 cm (34"") 3440 x 1440 pixels UltraWide Quad HD Noir",LG,3440 x 1440,34WN750,34 Inch,396,bol.com,MONITEUR
GAME HERO® 28 pouces Moniteur de Gaming ultra large incurvé - 100 Hz,Game Hero,2560 x 1080,LC-M29-UW-UXGA-100-C,29.5 Inch,285,bol.com,MONITEUR
"Samsung LS27BG400EUXEN écran plat de PC 68,6 cm (27"") 1920 x 1080 pixels Full HD LED Noir",Samsung,1920 x 1080,LS27BG400EUXEN,27 Inch,,bol.com,MONITEUR
Samsung ViewFinity LS32D800UAUXEN - 4K - Dalle VA - Moniteur USB-C - 90w - RJ45 - 60 Hz - réglable en hauteur - 32 pouces,Samsung,3840 x 2160,LS32D800UAUXEN,32 Inch,399,bol.com,MONITEUR
Samsung Odyssey G9 G93SD - Moniteur de Gaming OLED DQHD - 240 Hz - 49 pouces,Samsung,5120 x 1440,LS49DG934SUXEN,49 Inch,1249,bol.com,MONITEUR
"ASUS TUF Gaming VG249Q1R 60,5 cm (23.8"") 1920 x 1080 pixels Full HD LCD Noir",ASUS,1920 x 1080,VG249Q1R,24 Inch,138,bol.com,MONITEUR
"LG 29WQ600-W.AEU écran plat de PC 73,7 cm (29"") 2560 x 1080 pixels Full HD LCD Dessus de table Blanc",LG,2560 x 1080,29WQ600-W.AEU,29 Inch,205,bol.com,MONITEUR
"RAIDER 144Hz 4K ULTRA GAMING - 28 pouces - 144Hz - 0,5 ms - 3840x2160 - 120Hz et 4K sur PS5 Xbox series X/ S - Zwart",Raider,3840 x 2160,8720648508929,28 Inch,389,bol.com,MONITEUR
"LG 27GN800-B LED display 68,6 cm (27"") 2560 x 1440 pixels Quad HD Noir, Rouge",LG,2560 x 1440,27GN800,27 Inch,299,bol.com,MONITEUR
"Lenovo D27-40 68,6 cm (27"") 1920 x 1080 pixels Full HD LED Noir",Lenovo,1920 x 1080,67A3KAC6EU,27 Inch,99,bol.com,MONITEUR
LG UltraGear 27GS60F-B - Moniteur de Gaming Full HD - 180hz - 27 pouces,LG,1920 x 1080,27GS60F-B,27 Inch,174,bol.com,MONITEUR
"Samsung LS24R35AFHU 60,5 cm (23.8"") 1920 x 1080 pixels Full HD Noir",Samsung,1920 x 1080,S24R350,24 Inch,123,bol.com,MONITEUR
"AOC G2 24G2ZU/BK LED display 60,5 cm (23.8"") 1920 x 1080 pixels Full HD Noir, Rouge",AOC,1920 x 1080,24G2ZU/BK,24 Inch,195,bol.com,MONITEUR
ASUS ZenScreen Smart Monitor MS27UC - Moniteur Google TV 4K - USB-C 90w - Enceintes Harman Kardon - 27 pouces,ASUS,3840 x 2160,90LM0A3H-B01O70,27 Inch,459,bol.com,MONITEUR
"Samsung Odyssey Neo G8 LS34BG850SUXEN écran plat de PC 86,4 cm (34"") 3440 x 1440 pixels UltraWide Quad HD OLED Argent",Samsung,3440 x 1440,LS34BG850SUXEN,34 Inch,869,bol.com,MONITEUR
"ViewFinity S80PB 32"" - Noir - UHD 4K - Écran PC Professionnel",Samsung,3840 x 2160,LS32B800PXPXEN,32 Inch,480,bol.com,MONITEUR
"Moniteur portable - Moniteur d'écran Extra - Écran d'ordinateur portable - Triscreen - Full HD - Comprenant 4 Câbles et support de moniteur -1366X768 - 11,6 pouces",Sans marque,1024 x 768,00,3.5 Inch,39,bol.com,MONITEUR
"LG 27GP850-B LED display 68,6 cm (27"") 2560 x 1440 pixels Quad HD Noir, Rouge",LG,2560 x 1440,27GP850-B.AEU,27 Inch,339,bol.com,MONITEUR
"Philips Evnia 8000 27M2N8500/00 écran d'ordinateur 67,3 cm (26.5"") 2560 x 1440 pixels Quad HD QDOLED Wit",Philips,2560 x 1440,27M2N8500/00,27 Inch,699,bol.com,MONITEUR
Philips V Line Moniteur LCD Full HD 273V7QDSB/00,Philips,1920 x 1080,273V7QDSB/00,27 Inch,118,bol.com,MONITEUR
